1000, 3, 5, 0.15, 0.406, 0.735, 1.225, 0.00137615203857422, K-Means
1000, 3, 5, 0.15, 0.604, 0.85, 0.975, 0.434497117996216, Model Based
1000, 3, 5, 0.15, 0.459, 0.763, 1.125, 2.51021218299866, Spectral
1000, 3, 5, 0.15, 0.114, 0.473, 1.572, 1.13850712776184, DBSCAN
1000, 3, 5, 0.15, 0.588, 0.76, 1.262, 4.73264312744141, FCM
2000, 3, 5, 0.15, 0.466, 0.748, 1.213, 0.00235295295715332, K-Means
2000, 3, 5, 0.15, 0.648, 0.86, 0.881, 2.44016098976135, Model Based
2000, 3, 5, 0.15, 0.398, 0.706, 1.307, 21.1369059085846, Spectral
2000, 3, 5, 0.15, 0.336, 0.691, 1.318, 2.73228979110718, DBSCAN
2000, 3, 5, 0.15, 0.611, 0.696, 1.287, 28.4667158126831, FCM
3000, 3, 5, 0.15, 0.277, 0.655, 1.575, 0.00350809097290039, K-Means
3000, 3, 5, 0.15, 0.617, 0.854, 1.012, 2.56943297386169, Model Based
3000, 3, 5, 0.15, 0.46, 0.777, 1.29, 1.17279409964879, Spectral
3000, 3, 5, 0.15, 0.025, 0.402, 1.744, 5.24942302703857, DBSCAN
3000, 3, 5, 0.15, 0.536, 0.742, 1.464, 1.11741584936778, FCM
4000, 3, 5, 0.15, 0.392, 0.716, 1.302, 0.00673222541809082, K-Means
4000, 3, 5, 0.15, 0.638, 0.863, 0.926, 2.53698015213013, Model Based
4000, 3, 5, 0.15, 0.346, 0.658, 1.358, 2.7441735347112, Spectral
4000, 3, 5, 0.15, 0.187, 0.536, 1.45, 8.66804194450378, DBSCAN
4000, 3, 5, 0.15, 0.561, 0.627, 1.47, 26.2983479499817, FCM
5000, 3, 5, 0.15, 0.465, 0.791, 1.099, 0.00391411781311035, K-Means
5000, 3, 5, 0.15, 0.667, 0.879, 0.868, 2.68924808502197, Model Based
5000, 3, 5, 0.15, 0.422, 0.772, 1.099, 5.32971940040588, Spectral
5000, 3, 5, 0.15, 0.218, 0.559, 1.402, 13.3874070644379, DBSCAN
5000, 3, 5, 0.15, 0.615, 0.805, 1.124, 14.1025760173798, FCM
6000, 3, 5, 0.15, 0.454, 0.774, 1.296, 0.00539302825927734, K-Means
6000, 3, 5, 0.15, 0.644, 0.867, 0.906, 2.7100989818573, Model Based
6000, 3, 5, 0.15, 0.542, 0.819, 1.126, 9.14649649858475, Spectral
6000, 3, 5, 0.15, 0.083, 0.334, 1.598, 17.2902891635895, DBSCAN
6000, 3, 5, 0.15, 0.546, 0.759, 1.33, 57.3975632190704, FCM
7000, 3, 5, 0.15, 0.484, 0.788, 1.216, 0.00636100769042969, K-Means
7000, 3, 5, 0.15, 0.662, 0.872, 0.883, 2.86165690422058, Model Based
7000, 3, 5, 0.15, 0.495, 0.795, 1.122, 14.6309954682986, Spectral
7000, 3, 5, 0.15, 0.01, 0.392, 1.385, 22.474702835083, DBSCAN
7000, 3, 5, 0.15, 0.596, 0.789, 1.223, 31.9752418994904, FCM
8000, 3, 5, 0.15, 0.399, 0.738, 1.319, 0.00732183456420898, K-Means
8000, 3, 5, 0.15, 0.633, 0.859, 0.922, 2.77415013313293, Model Based
8000, 3, 5, 0.15, 0.324, 0.718, 1.281, 21.7132067322731, Spectral
8000, 3, 5, 0.15, 0.039, 0.338, 1.604, 28.1121821403503, DBSCAN
8000, 3, 5, 0.15, 0.579, 0.749, 1.296, 43.8083279132843, FCM
9000, 3, 5, 0.15, 0.516, 0.814, 1.15, 0.016247034072876, K-Means
9000, 3, 5, 0.15, 0.644, 0.868, 0.953, 2.92053318023682, Model Based
9000, 3, 5, 0.15, 0.521, 0.817, 1.126, 30.9267414331436, Spectral
9000, 3, 5, 0.15, 0.059, 0.374, 1.628, 34.5108599662781, DBSCAN
9000, 3, 5, 0.15, 0.604, 0.821, 1.169, 52.8171598911285, FCM
10000, 3, 5, 0.15, 0.222, 0.523, 1.656, 0.0227181911468506, K-Means
10000, 3, 5, 0.15, 0.641, 0.865, 0.939, 2.93863296508789, Model Based
10000, 3, 5, 0.15, 0.229, 0.503, 1.591, 42.2976098855337, Spectral
10000, 3, 5, 0.15, 0.2, 0.549, 1.451, 44.3125748634338, DBSCAN
10000, 3, 5, 0.15, 0.562, 0.692, 1.503, 46.5232348442078, FCM
