1000, 3, 141, 0, 0.5, 0.533, 0.837, 1.49735999107361, FCM
1000, 3, 151, 0, 0.994, 0.998, 0.025, 0.00549507141113281, K-Means
1000, 3, 151, 0, 0, 0.35, 1.109, 38.8621160984039, Model Based
1000, 3, 151, 0, 0.994, 0.998, 0.025, 2.8775429725647, Spectral
1000, 3, 151, 0, 0, 0.001, 5.81, 1.88220381736755, DBSCAN
1000, 3, 151, 0, 0.5, 0.681, 0.814, 1.38763904571533, FCM
1000, 3, 161, 0, 1, 1, 0, 0.00600004196166992, K-Means
1000, 3, 161, 0, 0, 0.342, 1.11, 42.7024250030518, Model Based
1000, 3, 161, 0, 1, 1, 0, 2.92433595657349, Spectral
1000, 3, 161, 0, 0, 0.001, 5.809, 1.88536691665649, DBSCAN
1000, 3, 161, 0, 0.5, 0.668, 0.763, 1.52131795883179, FCM
1000, 3, 171, 0, 1, 1, 0, 0.00623393058776855, K-Means
1000, 3, 171, 0, 0, 0.356, 1.109, 1.01372136672338, Model Based
1000, 3, 171, 0, 1, 1, 0, 2.93935704231262, Spectral
1000, 3, 171, 0, 0, 0.001, 5.81, 1.95042109489441, DBSCAN
1000, 3, 171, 0, 0.5, 0.666, 0.743, 1.46182894706726, FCM
1000, 3, 181, 0, 1, 1, 0, 0.00633788108825684, K-Means
1000, 3, 181, 0, 0, 0.347, 1.109, 53.9038770198822, Model Based
1000, 3, 181, 0, 1, 1, 0, 3.00896406173706, Spectral
1000, 3, 181, 0, 0, 0.001, 5.81, 1.91575002670288, DBSCAN
1000, 3, 181, 0, 0.5, 0.684, 0.839, 1.48587894439697, FCM
1000, 3, 191, 0, 1, 1, 0, 0.00673794746398926, K-Means
1000, 3, 191, 0, 0, 0.345, 1.11, 59.9839379787445, Model Based
1000, 3, 191, 0, 1, 1, 0, 2.95576596260071, Spectral
1000, 3, 191, 0, 0, 0.001, 5.809, 1.94472599029541, DBSCAN
1000, 3, 191, 0, 0.5, 0.671, 0.559, 1.48739504814148, FCM
